Title,Film,Year,Singer,Composer,Lyricist,Lyrics
sitam the  hazaar shukr ke man darapan hai jag saaraa,dushman the enemy,1939,saigal,pankaj mullick,arzoo lucknavi, sitam the zulm the aafat the intazaar ke din hazaar shukr ke dekhenge ab bahaar din	 sitam the zulm the aafat the intazaar ke din hazaar shukr ke dekhenge ab bahaar din	aawaaz kii duniyaa ke dosto main zaraa der se pahunchaa isake liye mujhe afasos hai lekin aaj aap logon ko ek bilkul nayaa gaanaa sunaataa huun	aa ha aaha haa haa haa haa man darapan hai jag saaraa ye jag saaraa man darapan hai jag saaraa	man andhiyaaraa jag andhiyaaraa man darapan hai jag saaraa aa ha aaha haa haa haa haa	ultii hai ye jaanii duniyaa dukh kaa dukh kaisaa	ultii hai ye jaanii duniyaa dukh kaa dukh kaisaa	aisaa aankhon men til jaise kaalaa	aisaa aankhon men til jaise kaalaa	ruup andheraa ruup andheraa kaam ujaaraa	man darapan hai jag saaraa	berii gaaye kaise soyen	berii gaaye kaise soyen	kaam kiye din naahiin hoye niiras dukh kii naiyaan aur khevaiyaa aap kii naiyaan apanii naiyaa jaal uthaa le maajhii ban jaa	kaam kiye din naahiin hoye niiras dukh kii naiyaan aur khevaiyaa aap kii naiyaan apanii naiyaa jaal uthaa le maajhii ban jaa	wo hai kinaaraa ye hai dhaaraa	wo hai kinaaraa ye hai dhaaraa	
maran re tuu hii mero shyaam samaan,kangan,1939,kantilal,ramchandra pal,pt narottam vyas,	maran re tuu hii mero shyaam samaan	maran re tuu hii mero shyaam samaan	maran re tuu hii mero shyaam samaan	ghor ghataa kaa mormukut dhar	ghor ghataa kaa mormukut dhar	dhar bijalii kii muralii adhar par	dhar bijalii kii muralii adhar par	gaa de amrit gaan	gaa de amrit gaan	maran re tuu hii mero shyaam samaan	maran re tuu hii mero shyaam samaan	priitam ne bisaraayaa mujhako mujhase ab apanaayaa tujhako	priitam ne bisaraayaa mujhako mujhase ab apanaayaa tujhako	apanii amara god men le kar	apanii amara god men le kar	bhiikh shaantii de daan	bhiikh shaantii de daan	mujhe shaantii de daan 
aao bachcho main tumhen ek kahaanii  ek raaje kaa betaa,president badi bahan,1937,saigal,r c boral,, aao bachcho tumhen ek kahaanii sunaauun	ek thaa raaje kaa betaa baithebaithe usake dil men sair kii dhun samaaii	chadh baithaa udhane ghode par aur usako ed lagaaii	kuub thakaa jab udateudate tab ghode kaa munh pheraa	ghanii chhaanb dekhii jis jaa us jaa par daalaa deraa	itane men ik pariyon kii shahajaadii us jaa aaii raaje ke bete sang khele yahii usake man bhaaii	achchhaa ab yahii kahaanii gaa kar tumhen sunaataa huun	ek raaje betaa le kar udane waalaa ghodaa	ek raaje betaa le kar udane waalaa ghodaa	deshdesh kii sair kii kaatir apane ghar se nikalaa	deshdesh kii sair kii kaatir apane ghar se nikalaa	udateudate chalatechalate thake jo usake paanv	udateudate chalatechalate thake jo usake paanv	to ik jaa par baith gayaa wo dekh ke thandii chhaanv	to ik jaa par baith gayaa wo dekh ke thandii chhaanv	itane men honii ne apanii bansii vahaan bajaaii	itane men honii ne apanii bansii vahaan bajaaii	jisako sun kar pariyon kii shahajaadii daudii aaii	jisako sun kar pariyon kii shahajaadii daudii aaii	achchhaa bachchon jaanate ho usake baad kyaa huaa	usake baad bahot der tak aapas men donon jii bhar kar khele donon ne khaaye miljul kar seb anaar aur kele	achchhaa bachchon	agar tumhe wo shahajaadii mil jaaye to usake saath kheloge	wo bachchon ko badii umdaaumdaa chiizen khilaatii hai	kaho haan 
bhaagy chakr nit chalataa hai karmon kii gati nyaarii hai,pratima prem moorti,1936,amirbai karnataki,anil biswas,gaurishankar lal akhtar,	bhaagy chakr nit chalataa hai karmon kii gati nyaarii hai rotaa ho yaa hansataa ho bhaagy chakr nit jaarii hai	phirataa hai kisii ke pahaluu men sansaar yah saaraa rotaa hai kisii kii furqat men badahaal bechaaraa	karmon kaa phal bhog rahaa paapii naabiinaa duniyaa kaa daur niraalaa palabhar kaa pasaaraa	biitaa bachapan aaii javaanii aaii javaanii kyaa diivaanii duniyaa bandhan hai ik dhokhaa prem amar hai aur laafaanii 
piyaa milan ko jaanaa,kapala kundala,1939,pankaj mullick,pankaj mullick,pankaj mullick, piya milan ko jana han piya milan ko jana jag ki laaj man ki mauj donon ko nibhana piya milan ko jana han piya milan ko jana	kante bikhara ke chalun pani dhalaka ke chalun	kante bikhara ke chalun pani dhalaka ke chalun	sukh ke liye sikh rakhun	sukh ke liye sikh rakhun	pahale dukh uthana piya milan ko jana	payal ko bandh ke	payal ko bandh ke	uthi chubh nag ke	payal ko bandh ke dhiredhire dabedabe pavon ko badhana piya milan ko jana	bujhe diye andheri rat ankhon par donon hath	bujhe diye andheri rat ankhon par donon hath	kaise kate kathin baat	kaise kate kathin baat	chal ke azamana piya milan ko jana han piya milan ko jana jana piya milan ko jana jana piya milan ko jana han piya milan ko jana
kise karataa muurakh pyaar pyaar pyaar teraa kaun hai,achhut kanya,1936,ashok kumar,saraswati devi,j s kashyap natawa,	kise karataa muurakh pyaar pyaar pyaar teraa kaun hai	kise karataa muurakh pyaar pyaar pyaar teraa kaun hai	teraa kaun hai teraa kaun hai re teraa kaun hai	teraa kaun hai teraa kaun hai re teraa kaun hai	kise karataa muurakh pyaar pyaar pyaar teraa kaun hai	jhuuthe jag ke naaterishte jhuuthii jag kii priit jhuuthaa jag kaa milanaajulanaa ultii jag kii riit nahiin mit koii nahiin yaar yaar yaar teraa kaun hai	jhuuthe jag ke naaterishte jhuuthii jag kii priit jhuuthaa jag kaa milanaajulanaa ultii jag kii riit nahiin mit koii nahiin yaar yaar yaar teraa kaun hai	teraa kaun hai teraa kaun hai re teraa kaun hai	teraa kaun hai teraa kaun hai re teraa kaun hai	kise karataa muurakh pyaar pyaar pyaar teraa kaun hai	nahiin thade koii na chikaan hai	jo apanaa thaa begaan hai ye jiiwan hai ek bhaar bhaar bhaar teraa kaun hai	jo apanaa thaa begaan hai ye jiiwan hai ek bhaar bhaar bhaar teraa kaun hai	teraa kaun hai teraa kaun hai re teraa kaun hai	teraa kaun hai teraa kaun hai re teraa kaun hai	kise karataa muurakh pyaar pyaar pyaar teraa kaun hai 
dilenaadaan tujhe huaa kyaa hai,millionaire karorpati,1936,,rai chand boral punkaj mullick,mirza ghalib,	dilenaadaan tujhe huaa kyaa hai aakhir is dard kii davaa kyaa hai	ham hain mushtaaq aur vo bezaar yaa ilaahii ye maajaraa kyaa hai aakhir is dard kii	ham ko unake vafaa kii hai ummiid jo nahiin jaanate vafaa kyaa hai aakhir is dard kii	
mere dil kii duniyaa ujad gaii samajhe the dil kii lagii huii,janmabhoomi,1936,ashok kumar,saraswati devi,j s kashyap natawa,	mere dil kii duniyaa ujad gaii	mere dil kii duniyaa ujad gaii	samajhe the dil kii lagii huii aan aan	dil hii dil men rah jaayegii kyaa kabar thii ye jwaalaa ban kar jiiwan men aag lagaayegii merii premnagariyaa ujad gayii	mere dil kii duniyaa ujad gaii	mere dil kii duniyaa ujad gaii	
man prem kii jyot jalaa sajanii,anaath aashram,1937,uma shashi pahari sanyal,r c boral,kedar sharma,	u	man prem kii jyot jalaa sajanii	nainan men pii ko bulaa sajanii	nainan men pii ko bulaa sajanii	hriday men unhen bulaanaa hai	nit ut isanaan karaanaa hai	nit ut isanaan karaanaa hai	pa	nainan se niir bahaa sajanii	nainan se niir bahaa sajanii	do	man prem kii jyot jalaa sajanii	man prem kii jyot jalaa sajanii	nainan men pii ko bulaa sajanii	pa	khoye huye ko paanaa hai jo	khoye huye ko paanaa hai jo	priit kii riit nibhaanaa hai	priit kii riit nibhaanaa hai	jiite jii mar jaa sajanii phir jiite jii mar jaa sajanii u	nainan men pii ko bulaa sajanii	nainan men pii ko bulaa sajanii	pa	phir jiite jii mar jaa sajanii	phir jiite jii mar jaa sajanii	do	nainan men pii ko bulaa sajanii	nainan men pii ko bulaa sajanii	
kahiin bhii meraa thikaanaa nahiin zamaane men,aashiana,1936,,neeren lahidi,qamar jalalabadi,	kahiin bhii meraa thikaanaa nahiin zamaane men na aashiyaane ke baahar na aashiyaane men	abhii bichhaae the tinake ki gir padii bijalii banaa na thaa ki aag lagii aashiyaane men	qamar kisii se bhii isakaa ilaaj ho na sakaa ham apane daag phire dikhaate zamaane men 
bhajuu main to bhaavase shirii giridharii,pooran bhagat,1933,saigal,r c boral,, aada tanana dada	bhajuu main to bhaavase shirii giridhaarii hiriday men ab	bhajuu main to bhaavase shirii giridhaarii hiriday men ab	pun hai krishhn naam kii pyaarii	pun hai krishhn naam kii pyaarii	bhajuu main to bhaavase shirii giridhaarii hiriday men ab	pun hai krishhn naam kii pyaarii	mithyaa hai mamataa mithyaa hai hamataa mithyaa sakal sansaarii	mithyaa hai mamataa mithyaa hai hamataa mithyaa sakal sansaarii	bho bhayabhanjan janmanranjan	bho bhayabhanjan janmanranjan	sakal kaaj ko dhaarii hiriday men ab	sakal kaaj ko dhaarii hiriday men ab	pun hai krishhn naam kii pyaarii	bhog bilaas maayaa chaahuun na dilase	krishhn kaa naam ik bhaayaa	krishhn kaa naam ik bhaayaa	bhog bilaas maayaa chaahuun na dilase krishhn kaa naam ik bhaayaa kaanhaa hii kaanhaa hai man ke andar	bhog bilaas maayaa chaahuun na dilase krishhn kaa naam ik bhaayaa kaanhaa hii kaanhaa hai man ke andar	bhog bilaas maayaa chaahuun na dilase krishhn kaa naam ik bhaayaa kaanhaa hii kaanhaa hai man ke andar	do charanon pe balihaarii hiriday me ab	do charanon pe balihaarii hiriday me ab	pun hai krishhn naam kii pyaarii	bhajuu main to bhaavase shirii giridhaarii hiriday men ab	bhajuu main to bhaavase shirii giridhaarii hiriday men ab	pun hai krishhn naam kii pyaarii
chuudii main laayaa anamol re,achhut kanya,1936,mumtaz ali sunita devi,saraswati devi,j s kashyap natawa,	mu	chuudii main laayaa anamol re su	le lo chudiyaan le lo	le lo chudiyaan le lo	mu	chudiyaan kyaa hain resham ke lachchhe	su	chaaho na bolen achchheachchhe	mu	aavo kar lo mol re su	le lo chudiyaan le lo	le lo chudiyaan le lo	mu	maal meraa anamol su	nahiin jokhuun hai nahiin jaal mu	gar lenaa ho to bol su	lo chudiyaan le lo mol	mu	hai maal meraa anamol su	nahiin jokhuun hai nahiin jaal mu	gar lenaa ho to bol su	lo chudiyaan le lo mol	su	pahane suhaagine piyaa rijhaaven mu	kunwaarii pahanen byaah rachaaven	ko	pyaar kaa duujaa bol re mu	maal meraa anamol re	maal meraa anamol re	su	le lo chudiyaan le lo	su	goregore haathon men kaaliikaalii chuudiyaan mu	hain kaaliikaalii chuudiyaan ye goregore haathon par	ye hain kaaliikaalii chuudiyaan ye goregore haathon par	ke zulf khaa rahii bal hai kisii ke shaanon pe	ke zulf khaa rahii bal hai kisii ke shaanon pe	su	goregore haathon men kaaliikaalii chuudiyaan mu	jubh waalaa rang niraalaa juban waalaa manariyaa 
ab kisaliye kal kii baat katii hansiikushii men raat,aadmi life is for living,1939,shanta hublikar chorus,master krishnarao,munshi aziz,	kisaliye kal kii baat ko	waahwaah kisaliye kal kii baat katii hansiikushii men raat	waahwaah kisaliye kal kii baat katii hansiikushii men raat	ab kisaliye kal kii baat kisaliye kal kii baat katii hansiikushii men raat	ab kisaliye kal kii baat kisaliye kal kii baat katii hansiikushii men raat	hilmil ke rahen sukh hans ke piyen	hilmil ke rahen sukh hans ke piyen	aa milen haath se haath	aa milen haath se haath	ye husn kii bahaar	ye husn kii bahaar	noto yaar bhaa bhaa	husn kaa bharosaa kyaa do din hai taar	husn kaa bharosaa kyaa do din hai taar	ghaaton men hai ghaat	kisaliye kal kii baat	kisaliye kal kii baat	ko	waahwaah katii hansiikushii men raat	waahwaah katii hansiikushii men raat	phuul saa jism purabahaar men hai aaj lipat isakaa lutf pyaar men hai is jawaanii kaa aitabaar nahiin bhuul gayii thii bhii intazaar men hai	kisaliye ko	kisaliye	kisaliye	kisaliye	kisaliye kal kii baat	ab kisaliye kal kii baat	katii hansiikushii men raat	katii hansiikushii men raat	laugh 
kaahe akelaa dolat baadal mohe bhii sang le jaa,gramophone singer,1938,surendra nath,anil biswas,zia sarhadi,	kaahe akelaa dolat baadal mohe bhii sang le jaa	kaahe akelaa dolat baadal mohe bhii sang le jaa	aa piir kahaan hotii hai baadal kaahe tuu rotaa hai	aa piir kahaan hotii hai baadal kaahe tuu rotaa hai	baadal kaahe tuu rotaa hai main bhii tere sang rouungaa mohe bhii sang le jaa	baadal kaahe tuu rotaa hai main bhii tere sang rouungaa mohe bhii sang le jaa	kaahe akelaa dolat baadal mohe bhii sang le jaa kaahe akelaa 
tum bin hamarii kaun kabar le govardhan giridhaarii,pukaar,1939,sheila,mir sahab,kamal amrohi,	tum bin hamarii kaun kabar le govardhan giridhaarii govardhan giridhaarii	bhakt miraa kii vipadaa men bas	bhakt miraa kii vipadaa men bas	kaam tumhiin to aaye the	kaam tumhiin to aaye the	shankar jii kii mushakil men tum	shankar jii kii mushakil men tum	sur paa ban kar chhaaye the	sur paa ban kar chhaaye the	mor bhii to aa kar sun lo	mor bhii to aa kar sun lo	o jag ke rakhawaarii	o jag ke rakhawaarii	govardhan giridhaarii	govardhan giridhaarii	tum bin hamarii kaun kabar le govardhan giridhaarii govardhan giridhaarii	ulajh gaye the tum hii jaa ke	ulajh gaye the tum hii jaa ke	durayodhan ke paapon se	durayodhan ke paapon se	dropadii kii laaj bachaa lii	dropadii kii laaj bachaa lii	nandak saade haathon se	nandak saade haathon se	mujh par bhii kirpaa ho jaaye	mujh par bhii kirpaa ho jaaye	ab hai morii baarii	ab hai morii baarii	govardhan giridhaarii	govardhan giridhaarii	
jidhar unakii tirachhii nazar ho gaii,diljaani mastaanaa kunwaari,1935,master fida husain,master nagar das nayak,ram das azaad,	jidhar unakii tirachhii nazar ho gaii qayaamat hii barpaa udhar ho gaii	vo phirphir ke dekhen mujhe jaatejaate muhabbat merii purasar ho gaii	kiyaa raaz afashaan nigaahon ne dil kaa chhupaatechhupaate kabar ho gaii	kiyaa qatl chutakii men aazaad ko bhii nigaah unakii kaisii nidar ho gaii	shabevasl bhii dil ke aramaan na nikale manaatemanaate sahar ho gaii 
dole hriday kii naiyaa,vidyapati,1937,kanan devi,r c boral,kedar sharma,	dole dole hriday kii naiyaa	dole dole hriday kii naiyaa	pag dharat darat ho khiwaiyaa darat ho khiwaiyaa	pag dharat darat ho khiwaiyaa darat ho khiwaiyaa	dole	dole	dole hriday kii naiyaa	tuufaan uthaa hai bhaarii bhaarii	tuufaan uthaa hai bhaarii bhaarii	tuufaan uthaa hai bhaarii nainan se nir hai bahaa rii tuufaan uthaa hai bhaarii	sudh	darat ho khiwaiyaa ho ho sudh	darat hai khiwaiyaa dole	darat hai khiwaiyaa dole	dole hriday kii naiyaa 
khet kii muulii baag ko aam,achhut kanya,1936,ashok kumar devika rani,saraswati devi,j s kashyap natawa,	de	khet kii muulii baag ko aam a	main to huun chhoraa tuu to hai daam	main to huun chhoraa tuu to hai daam	a	saawan kii badarii	saawan kii badarii	de	kyaa nuu terii kab naa kariyo re a	badarii	de	khaand ko khuramaa	khaand ko khuramaa	a	raat ko ho jaise aankhon men suramaa	a	gud kii bhelii	gud kii bhelii	do	saath rahen jaise belaachamelii	saath rahen jaise belaachamelii	de	khet kii muulii baag ko aam a	main to huun chhoraa tuu to hai daam	main to huun chhoraa tuu to hai daam	
o dilarubaa kahaan tak zulmositam sahenge,millionaire karorpati,1936,saigal pahadi sanyal,r c boral pankaj mullick,kedar sharma, o dilarubaa kahaan tak zulmositam sahenge	 o dilarubaa kahaan tak zulmositam sahenge	o dilarubaa kahaan tak	kitaabeishq men likhii hain aur hii baaten	kitaabeishq men likhii hain aur hii baaten	kitaabeishq men likhii hain aur hii baaten	kitaabeishq men likhii hain aur hii baaten	o ishq ke diiwaane o husn ke parawaane	o ishq ke diiwaane o husn ke parawaane	ham bhii to sunen aakir kyaa hain tere afasaane	ham bhii to sunen aakir kyaa hain tere afasaane	jab daastaaneulfat aashiq bayaan karenge	jab daastaaneulfat aashiq bayaan karenge	phir aansuon ke dariyaa har aankh se bahenge	phir aansuon ke dariyaa har aankh se bahenge	o dilarubaa kahaan tak zulmositam sahenge o dilarubaa kahaan tak	o dilarubaa kahaan tak zulmositam sahenge o dilarubaa kahaan tak	mujhe yaqiin hai merii mohabbat men jhuuthii qasamen uthaa rahii ho	mujhe yaqiin hai merii mohabbat men jhuuthii qasamen uthaa rahii ho	idhar main aansuu bahaa rahaa huun udhar tum aansuu bahaa rahii ho	idhar main aansuu bahaa rahaa huun udhar tum aansuu bahaa rahii ho	o dilarubaa kahaan tak zulmositam sahenge o dilarubaa kahaan tak 
hari charanan men safal hot  panaghat pe kanhaiyaa aataa hai,vidyapati,1937,k c dey,r c boral,kedar sharma,	aa aa hari charanan men saphal hot sab puujaa	aa aa hari charanan men saphal hot sab puujaa	hari charanan men saphal hot sab puujaa aa hari charanan men saphal hot sab puujaa	jab koii musaafir andhiyaare men apanii raah kho jaataa hai	jab koii musaafir andhiyaare men apanii raah kho jaataa hai	phir manamohanayaa haath pakad kar usako raah dikhaataa hai	phir manamohanayaa haath pakad kar usako raah dikhaataa hai	gaao naa	gaauun kyaa gaauun betaa	oh achchhaa	panaghat pe kanhaiyaa aataa hai aa kar dhuum machaataa hai	panaghat pe kanhaiyaa aataa hai aa kar dhuum machaataa hai	panaghat pe kanhaiyaa aataa hai raadhaa se raas rachaataa hai	panaghat pe kanhaiyaa aataa hai raadhaa se raas rachaataa hai	sakhiyon ko sakhiyon ko naach nachaataa hai wo baansuriyaa le aataa hai	sakhiyon ko sakhiyon ko naach nachaataa hai wo baansuriyaa le aataa hai	aur miithii taan sunaataa hai	aur miithii taan sunaataa hai	panaghat pe kanhaiyaa aataa hai aa kar dhuum machaataa hai panaghat pe kanhaiyaa aataa hai	mohan ko maakhan bhaataa hai wo maakhan kuub churaataa hai	mohan ko maakhan bhaataa hai wo maakhan kuub churaataa hai	khaataa hai aur ganvaataa hai khaataa aur ganvaataa hai sakhiyon ko bahot sataataa hai	khaataa hai aur ganvaataa hai khaataa aur ganvaataa hai sakhiyon ko bahot sataataa hai	panaghat pe kanhaiyaa aataa hai aa kar dhuum machaataa hai panaghat pe kanhaiyaa aataa hai 
rut hai suhaanii mast hawaayen,street singer,1938,kanan devi k l saigal,r c boral,arzo lucknavi,	sai	kaun saa gaanaa	kaa	rut hai suhaanii mast hawaayen	rut hai suhaanii mast hawaayen	chhaaii hain uundii ghataayen	chhaaii hain uundii ghataayen	rut hai suhaanii mast hawaayen	rut hai suhaanii mast hawaayen	sai	sukh kaa jaaganaa kaa	sukh kaa sonaa do	har karavat sukh honaahonaa hai	sukh kaa jaaganaa	sukh kaa sonaa	har karavat sukh honaahonaa hai	sukh kaa jaaganaa	sai	duniyaa aage badhe to ham bhii piichhe kyuun rah jaayen	duniyaa aage badhe to ham bhii piichhe kyuun rah jaayen	sai	ye kyaa karatii ho kaa	merii kushii	meraa ghar	jo jii chaahegaa karuungii sai	achchhaa	karo kaa	zuruur karuungii	karuungii to	kaa	phuulon se raanaaii siikhen	guncho se zebaaii siikhen	guncho se zebaaii siikhen	sai	jaise rang rache hon sabamen	wohii rang rang jaayen	wohii rang rang jaayen	do	ham bhii wohii rang rang jaayen 
piye jaa aur piye jaa,pujaarin,1936,saigal,timir baran,, piye jaa aur piye jaa zindagii kaa gam khaaye terii balaa	jiye jaa aur piye jaa botal uthaa kaag udaa are zindagii kaa hai yahii muddaa	jiye jaa aur piye jaa jitanii pii sakataa hai pii le are do din aur bhii jag men jii le	sochataa hai kyaa aur piye jaa aankh bachii baaten jaane koii kyaa	sochataa hai kyaa aur piye jaa aankh bachii baaten jaane koii kyaa	kair jo hogaa dekhaa jaayegaa	kair jo hogaa dekhaa jaayegaa	are ab to piye jaa 
maare raam jilaave raam,kangan,1939,pradeep chorus,ramchandra pal,sant kabir,	maare raam jilaave raam	maare raam jilaave raam	maare raam jilaave raam	maare raam jilaave raam	jaako raakhe saaiyaan maar naa sakataa koy	jaako raakhe saaiyaan maar naa sakataa koy	baal na baankaa kar sake jo jag bairii hoy	baal na baankaa kar sake jo jag bairii hoy	maare raam jilaave raam	maare raam jilaave raam	mariye to mar jaaiye chhuut jaay janjaal	mariye to mar jaaiye chhuut jaay janjaal	aisaa maranaa ko mare din men sausau baar	aisaa maranaa ko mare din men sausau baar	maare raam jilaave raam	maare raam jilaave raam	sir raakhe sir jaat hai sir kaate sir hoy	sir raakhe sir jaat hai sir kaate sir hoy	jaise baatii diip kii kate ujiyaaraa hoy	jaise baatii diip kii kate ujiyaaraa hoy	maare raam jilaave raam	maare raam jilaave raam	
ek thaa raajaa ek thii raanii donon par chhaaii thii jawaanii,duniya na maane the unexpected,1937,shanta apte,keshav rao bhole,munshi aziz,	ek thaa raajaa	haan haan suno to	ek thaa raajaa	ek thaa raajaa ek thii raanii donon par chhaaii thii jawaanii	ek thaa raajaa ek thii raanii donon par chhaaii thii jawaanii	priit men donon diiwaane the	priit men donon diiwaane the	sukhsaagar men bahate the	sukhsaagar men bahate the	premnagar ke ek mandar men	premnagar ke ek mandar men	donon hilmil rahate the	donon hilmil rahate the	raanii kahatii thii man meraa motii aa raanii kahatii thii man meraa motii raajaa kahe main man kaa chor	raanii kahatii thii man meraa motii aa raanii kahatii thii man meraa motii raajaa kahe main man kaa chor	raanii kahatii chandrikaa hun main raanii kahatii	raanii kahatii chandrikaa hun main raajaa kahataa thaa main huun chakor	raanii kahatii chandrikaa hun main raajaa kahataa thaa main huun chakor	raanii kahatii chandrikaa hun main raajaa kahataa thaa main huun chakor	premchaandanii chaaron or premchaandanii	chaaron or wo hanshans ke karate the shor	chaaron or wo hanshans ke karate the shor	chaaron or wo hanshans ke karate the shor	jaise kuunken moraniimor	jaise kuunken moraniimor	wo hanshans ke karate the shor wo hanshans ke	wo hanshans ke karate the shor wo hanshans ke	wo hanshans ke karate the shor wo hanshans ke	aa haanhaanhaan hans ke	aa haanhaanhaan hans ke	aa haanhaanhaan hans ke	aa haanhaanhaan hans ke	aa haanhaanhaan hans ke	aa haanhaanhaan hans ke	karate the shor 
ab mainne jaanaa hai haay prem kyaa hai,amar jyoti immortal flame,1936,shanta apte,master krishnarao,pt narottam vyas, ab mainne jaanaa hai haay prem kyaa hai	ham agar jaanate ki ishq dard detaa hai to bhalaa kis liye is marz kaa saudaa karate	prem banaa ab dil kii bedii jo zewar maanaa hai	ishq aur dil hilamil ke dostii men ek hue dil se gar ishq nikaale to dil bhii jaataa hai
raadhaa raadhaa pyaarii raadhaa raadhaa prem agaadhaa,kangan,1939,ashok kumar leela chitnis,ramchandra pal,pradeep,	a	raadhaa raadhaa pyaarii raadhaa	raadhaa prem agaadhaa	kisane ham aazaad parindon	ko bandhan men baandhaa lii	saajan kyuun bandhan men baandhaa a	raadhaa kyuun bandhan men baandhaa	raadhaa kyuun bandhan men baandhaa	do	kisane ham aazaad parindon ko bandhan men baandhaa a	raadhaa raadhaa pyaarii raadhaa	lii	kuunkuun kar ke koyal bolii	dilawaalon kii duniyaa dolii	dilawaalon kii duniyaa dolii	a	sharamiilii bholii kaliyon ne	apaniiapanii khidakii kholii	apaniiapanii khidakii kholii	fauran bhanwaron kii tolii ne	fauran bhanwaron kii tolii ne	prem baan ko saadhaa	raadhaa prem baan ko saadhaa lii	saajan prem baan kyuun saadhaa	saajan prem baan kyuun saadhaa	a	raadhaa raadhaa pyaarii raadhaa	raadhaa prem agaadhaa	raadhaa raadhaa pyaarii raadhaa	raadhaa raadhaa pyaarii raadhaa raadhaa prem agaadhaa kisane ham aazaad parindon ko bandhan men baandhaa saajan kyuun bandhan men baandhaa	raadhaa kyuun bandhan men baandhaa kisane ham aazaad parindon ko bandhan men baandhaa raadhaa raadhaa pyaarii raadhaa raadhaa prem agaadhaa 
koii priit kii riit bataa do hamen,kaarwaanehayaat,1935,saigal pahadi sanyal female voice,mihir kiran bhattacharya,, koii priit kii riit bataa do hamen koii man kaa miit milaa do hamen koii aisaa giit sunaa do hamen khil jaaye dil se dil kii kalii	 koii priit kii riit bataa do hamen koii man kaa miit milaa do hamen koii aisaa giit sunaa do hamen khil jaaye dil se dil kii kalii	banawaasii miit kahaan jaane paradesii priit kahaan jaane ham aisaa giit kahaan jaane	banawaasii miit kahaan jaane paradesii priit kahaan jaane ham aisaa giit kahaan jaane	khil jaaye dil se dil kii kalii	khil jaaye dil se dil kii kalii	yahaan dil kii kalii kabahii na khilii	yahaan dil kii kalii kabahii na khilii	ye sab shaharon ke dhande hain ye hirsohawas ke phande hain ham to sailaanii bande hain ham priit kii riit kahaan jaane	ye sab shaharon ke dhande hain ye hirsohawas ke phande hain ham to sailaanii bande hain ham priit kii riit kahaan jaane	dil jangal hii men bahalataa hai yahaan honthon pe giit machalataa hai	dil jangal hii men bahalataa hai yahaan honthon pe giit machalataa hai	yahaan prem kaa saagar chalataa hai	yahaan prem kaa saagar chalataa hai	hamen priit kii riit bataa de koii hamen aisaa giit sunaa de koii	hamen priit kii riit bataa de koii hamen aisaa giit sunaa de koii	khil jaaye dil se dil kii kalii	khil jaaye dil se dil kii kalii	yahaan dil kii kalii to kabhii naa khilii	yahaan dil kii kalii to kabhii naa khilii	
main ban kii chidiiyaa ban ke ban ban boluun re,achhut kanya,1936,devika rani ashok kumar,sarasvati devi,j s kashyap natawa, de main ban kii chidiyaa ban ke ban ban boluun re a main ban kaa panchhii ban ke sang sang doluun re	 de main ban kii chidiyaa ban ke ban ban boluun re a main ban kaa panchhii ban ke sang sang doluun re	de main daal daal ud jaauun nahiin pakadaaii main aauun	de main daal daal ud jaauun nahiin pakadaaii main aauun	a tum daal daal main paat paat bin pakade kabhii na chhoduun sang sang doluun re	a tum daal daal main paat paat bin pakade kabhii na chhoduun sang sang doluun re	de ban ban boluun re	de main ban kii chidiyaa ban ke ban ban boluun re a main ban kaa panchhii ban ke sang sang doluun re de main ban kii chidiyaa ban ke ban ban boluun re a sang sang doluun re
lag gaii chot karejawaa men haay raamaa,yahoodi ki ladki,1933,saigal,pankaj mullick,, aa lag gaii chot karejawaa men haay raamaa lag gaii chot karejawaa men haay raam lag gaii chot	nainon ke tiir mohe maar gayo sainyaan	nainon ke tiir mohe maar gayo sainyaan	o lag gaii chot karejawaa men haay raam lag gaii chot	aanajaan kii main nahiin jaanuun re	aanajaan kii main nahiin jaanuun re	ghaayal kar ke haay	ghaayal kar ke haay	ghaayal kar ke sidhaar karo sainyaan lag gaii chot karejawaa men haay raamaa lag gaii chot	kuchh maajaraa sunaataa huun main husnoishq kaa lailaa kii ek aas men diivaanaa kais thaa baadefanaa thaa donon kaa madapan judaajudaa lekin wo donon qabron se aatii hai ye sadaa lag gaii chot karejawaa men haay raamaa lag gaii chot	gor se majanuun ke jaa puuchaa kisii ne ye sakhun yaad kuchh lailaa kii ab bhii baakii hai o kastaatan aa hasan jii bhar ke bolaa khainch kar munh se qafan	lag gaii chot karejawaa men haay raamaa lag gaii chot 
