Title,Film,Year,Singer,Composer,Lyricist,Lyrics
jab jab pyaar sadaaen degaa tumako diivaanaa banaa ke  miit mere man ke,marte dam tak,1987,anuradha paudwal mohammed aziz,ravindra jain,ravindra jain, jab jab pyaar sadaaen degaa tumako diivaanaa banaa ke tab tab tumako aanaa hii hogaa miit mere man ke miit mere man ke	aramaanon kii dharatii pe mandir sapanon kaa banaa tum muurat ban jaao to puuraa ho sapanaa pyaar puujaa bane tum raho saamane saath ham tum rahen jismojaan ban ke jab jab pyaar	nafarat kaa tuufaan koii ye sansaar uthaae naa rasmon kii diivaaren kahiin raah men aaen naa pyaar jab ho javaan jal uthaa hai jahaan saath hain dolate diye men ulajhan ke o jab jab pyaar	tuufaanon ke dar se ham yuun majabuur nahiin honge mit jaaenge pyaar se duur nahiin honge ye hai vaadaa sanam hans ke jhelenge ham vo khushii ho yaa gam saare jiivan ke jab jab pyaar	
maine maine maine maine  pyaar kiyaa pyaar maine tujhase kiyaa,commando,1988,alisha chinai vijay benedict,bappi lahiri,anjaan, he he he he maine maine maine maine tujhe tujhe tujhe tujhe kiyaa kiyaa kiyaa kiyaa pyaar kiyaa pyaar maine tujhase kiyaa pyaar maine tumase kiyaa	maine maine maine maine tujhe tujhe tujhe tujhe diyaa diyaa diyaa diyaa dil dil diyaa ye maine tujhako he he he laa laa laa	diivaanaa teraa huun main dil teraa meraa diivaanaa mil jaaen diivaane dil aa merii baahon men aa aa aa diivaanaapan pyaar ko aisaa diivaanaa banaa de aa milake tujhe gale mujhamen hii tuu duub jaa aa aa aa he he he he maine	pyaar lab chuumate banake milan kaa taraanaa dil men utar aae jo aisaa koii giit gaanaa bhuulegaa naa dil kabhii ye pyaar kaa pal suhaanaa maine tujhe paa liyaa ab aur paanaa hai kyaa kyaa kyaa he he he he maine	yuun hii milaa ke kadam tay ho safar zindagii kaa jab tak ye saansen chalen ham tum judaa honge naa naa naa apane kadam ke nishaan raahon men ham chhod jaaen doharaaegaa saaraa jahaan ye pyaar kii dostii haan haan he he he he maine	
sochaa thaa kyaa kyaa ho gayaa  gadabad ho gaii siitii baj gaii,chaalbaaz,1989,amit kumar kavita subramaniam,laxmikant pyarelal,anand bakshi, sochaa thaa kyaa kyaa ho gayaa dhuundho mujhe main kahiin kho gayaa main bhii kahiin kho gaii chhuttii ho gaii chhuttii ho gaii are gadabad ho gaii are chhuttii ho gaii are siitii baj gaii ara ra mujhako sambhaalo main chalaa rok sako to mujhako rok lo yaaron main chalaa ara ra gadabad ho gaii siitii baj gaii apanaa juluus tum nikaalo main chalii	are kahaan chalii pagalii are ruk jaa are gadabad ho gaii are ruuth ke kahaan chalii are gadabad ho gaii sun to matii jii kyaa chaachaa jii aae chakkar maaro takkar tan man bole man kyaa bole jaan bachaalo lo pii jaao isamen kyaa hai tumhen pataa hai pii ke maruun kyaa na bhaii na aur karuun kyaa mere sar pe thandaa paanii daalo main chalaa gadabad ho gaii are siitii baj gaii	rok sako to roko yaaron main chalaa	dharatii jhuumen ambar jhuumen ho gayaa pagalaa baj gayaa tabalaa lag gaii hichakii hi cha cha hi cha cha baj gaii siitii hosh men aao are hosh men aao mujhako chadh gaii mahangii pad gaii vaidya bulaao aisaa karo balamaa tum mar jaao o raam kaa naam lo duniyaa bolo main chalaa gadabad ho gaii are chhuttii ho gaii a ra ra mujhako sambhaalo main chalaa rok sako to rok lo sambhaalo main chalaa	are gir gayaa jhandaa rah gayaa dandaa are ho gayaa thandaa murgii kaa andaa shaan kii belaa panchhii akelaa majanuun chhailaa mar gaii lailaa bhuul bhulaiyaa pare hat sainyaa dekho ye tamaashaa dekho ye tamaashaa dekhane vaalon main chalii gadabad ho gaii are siitii baj gaii apanaa juluus tum nikaalo main chalii are siitii baj gaii gadabad ho gaii 
giit sunoge huzuur yaa main gazal gaauun,rocky,1981,asha,r d burman,anand bakshi, aa pyaar men mohabbat men dil jo tuut jaate hain haan pyaar men mohabbat men dil jo tuut jaate hain log aisii haalat men mere paas aate hain mere dil pe chot lage to main kahaan jaauun giit sunoge hoy giit sunoge huzuur yaa main gazal gaauun	 aa pyaar men mohabbat men dil jo tuut jaate hain haan pyaar men mohabbat men dil jo tuut jaate hain log aisii haalat men mere paas aate hain mere dil pe chot lage to main kahaan jaauun giit sunoge hoy giit sunoge huzuur yaa main gazal gaauun	phuulon jaisii palakon se main ye kaante chunatii huun haa phuulon jaisii palakon se main ye kaante chunatii huun dard men hamadardii se sabakaa haal sunatii huun apane dil kaa haal magar main kise sunaauun	giit sunoge giit sunoge huzuur yaa main gazal gaauun	giit sunoge giit sunoge huzuur yaa main gazal gaauun	milatii huun shariifon se sharm mujhe aatii hai	milatii huun shariifon se sharm mujhe aatii hai	ek hai tamannaa jo dil men dhadak jaatii hai in shariifon ko main kabhii aaiinaa dikhaauun	giit sunoge giit sunoge huzuur yaa main gazal gaauun	giit sunoge giit sunoge huzuur yaa main gazal gaauun	pyaar men mohabbat men dil jo tuut jaate hain log aisii haalat men mere paas aate hain mere dil pe chot lage to main kahaan jaauun giit sunoge huzuur yaa main gazal gaauun	pyaar men mohabbat men dil jo tuut jaate hain log aisii haalat men mere paas aate hain mere dil pe chot lage to main kahaan jaauun giit sunoge huzuur yaa main gazal gaauun	
niiyateshauq bhar na jaaye kahiin,kashish nonfilm,1988,asha,mohsin raza,nasir kazmi,	niiyateshauq bhar na jaaye kahiin tuu bhii dil se utar na jaaye kahiin	aaj dekhaa hai tujhako der ke baad aaj kaa din guzar na jaaye kahiin	naa milaa kar udaas logon se husn teraa bikhar na jaaye kahiin	aarazuu hai ke tuu yahaan aaye aur phir umr bhar na jaaye kahiin	aao kuchh der ro hii len naasir phir ye dariyaa utar na jaaye kahiin 
dikhaaii die yuun ki bekhud kiyaa,baazaar,1982,jagjit kaur,khaiyyam,mir taqi mir, dikhaaii die yuun ki bekhud kiyaa	 dikhaaii die yuun ki bekhud kiyaa	hamen aap se bhii judaa kar chale dikhaaii die yuun	jabiin sajadaa karate hii karate gaii	jabiin sajadaa karate hii karate gaii	haqebandagii yuun adaa kar chale dikhaaii die yuun	parastish kii yaan tak ki ai but tujhe	parastish kii yaan tak ki ai but tujhe	nazar men sabhon kii kudaa kar chale dikhaaii die yuun	bahut aarzuu tii galii kii terii	bahut aarzuu tii galii kii terii	so yaaselahuu men nahaa kar chale
daalo khaaq sabhii baaton pe   o jii o hero bolo jii zero,raam lakhan,1989,alisha chinai mohammed aziz,laxmikant pyarelal,anand bakshi, daalo khaaq sabhii baaton pe dil se dil takaraane do o jii o hero bolo jii zero hero mister zero	naam bade hain ye mushkil tum men koii aashiq ho to main de detii usako dil mere naam ke charche hain shahar men sabhii hasiinon men jaane kaun hai lekin ek diivaanaa hai ham tiinon men diivaanaa hai in tiinon men oh lo ek nahiin hai diivaanaa is mahafil men diivaane do o jii o hero	karate hain sab mujhe salaam das kos men main sholaa huun main bijalii huun main aashiq huun main saagar huun main tuufaan huun main jaaduu huun main aashiq huun main zero huun nahiin nahiin he haath milaao isii baat par ho ab ye gussaa jaane do 
raghubar tumako merii laaj sadaa sadaa main sharan tihaarii,ankahi,1984,bhimsen joshi,jaidev,tulsidas, raghubar tumako merii laaj sadaa sadaa main sharan tihaarii tum ho gariib newaaj raghubar tum ho gariib newaaj raghubar tumako merii laaj	patit udhaaran vrrihad	tihaaro shravan na sunii aawaaj huun to patit puraatan kahiye paar utaaro jahaaj raghubar paar utaaro jahaaj raghubar	agh khandan dukh bhanjan jan ke yahii tihaaraa kaaj raghubar yahii tihaaraa kaaj tulasiidaas par kirapaa kiije tulasiidaas par4	tulasiidaas par kirapaa kiije3	bhakti daan dehu aaj raghubar bhakti daan dehu aaj raghubar tumako merii laaj 
pahalaa pahalaa pyaar naa bhuule,mazdoor,1983,salma agha,r d burman,hassan kamaal,	pahalaa pahalaa pyaar naa bhuule bhuule chaahe saarii kudaaii	pahalaa pahalaa pyaar naa bhuule bhuule chaahe saarii kudaaii	mujhe milaa pyaar jo teraa mainne saarii duniyaa bhulaaii pahalaa pahalaa pyaar naa bhuule bhuule chaahe saarii kudaaii	merii nazar se terii nazar tak dekhuun jidhar bas pyaar hii dekhuun tujhako nainaa dekh thake naa chaahe tujhe sau baar bhii dekhuun utanii hii aur badhii hai jitanii ye pyaas bujhaaii	pahalaa pahalaa pyaar naa bhuule bhuule chaahe saarii kudaaii	pyaar ne bandhan aisaa baandhaa ho gaye tan man ek hamaare kud ko khokar tum ko paayaa haar ke jiite jiit ke haare teraa meraa saath naa chhuute chhuute chaahe saarii kudaaii	pahalaa pahalaa pyaar naa bhuule bhuule chaahe saarii kudaaii mujhe milaa pyaar jo teraa mainne saarii duniyaa bhulaaii 
wo jinakii naii hai ye duniyaa manzil hai naii,dhan daulat,1980,asha kishore chorus,r d burman,majrooh, aashaa wo jinakii naii hai ye duniyaa manzil hai naii piichhe nahiin dekhaa karate mudmud ke kabhii sajate hii chale jaate hain jiivan kii galii	jo rang yahaan dekhoge sach kahate hain ham sapanon men naa dekhaa hogaa kabhii tumne sanam aisii hii niraalii hai ye jaaduunagarii	kishor wo jinakii naii hai ye duniyaa manzil hai naii piichhe nahiin dekhaa karate mudmud ke kabhii sajate hii chale jaate hain jiivan kii galii	iimaandharam kii yaaron baaten hain tamaam har naam se uunchaa hai jii dhandaulat kaa naam sun ai mere dil ab terii duniyaa hai yahii	ham ko to mile har dil men uunche hii mahal paise kii khanak se khilate dekhe hain kamal ek ham kyaa hain is dhun ke diiwaane sabhii
haath siitaa kaa raam ko diyaa  janak raajaa aur denge kyaa,ghar sansaar,1986,kishor,rajesh roshan,indivar,	haath siitaa kaa raam ko diyaa	haath siitaa kaa raam ko diyaa	janak raajaa aur denge kyaa	janak raajaa aur denge kyaa	betii baabul ke dil kaa tukadaa dahej kahaan isase badaa	iishvar kaa varadaan hai betii gharavaalon kii jaan hai ye pagadii baabul ke sir kii laaj hai saare ghar kii daan kanyaa kaa jisane diyaa maiiyaa raanii aur degii kyaa janak raajaa aur denge kyaa betii maan ke dil kaa tukadaa dahej kahaan isase badaa	ruupavatii gunavatii bahanaa isase aage aur kyaa koii gahanaa	ve naate man ke naate dhan se na jode jaate	ve naate man ke naate dhan se na jode jaate	pyaarii bahanaa kaa gahanaa diyaa bhaiiyaa raajaa aur denge kyaa haath siitaa kaa raam ko diyaa	
mere pyaar kii aavaaz pe chalii aanaa,raj mahal,1982,rafi lata,kalyanjianandji,varma malik, r o sonaalii o sonaalii l ho ho	r mere pyaar kii aavaaz pe chalii aanaa	o chalii aanaa	o chalii aanaa	l main aa rahii huun	main aa rahii huun pyaar kii aavaaz pe	ye pyaar bharaa nagamaa	tum phir se gunagunaanaa r mere pyaar kii aavaaz pe chalii aanaa	o chalii aanaa	r dekho mausam gaharaa gaharaa hai	r dekho mausam gaharaa gaharaa hai	aur shaam kaa rang sunaharaa hai l aao ham donon chhup jaaen	pyaar kii duniyaa men kho jaaen	pyaar kii duniyaa men kho jaaen	aise kho jaaenge	aise kho jaaenge dhuundhegaa ye saaraa zamaanaa r mere pyaar kii aavaaz pe chalii aanaa	o chalii aanaa	l tuu hai sapanon kii parchhaaiyon men	l tuu hai sapanon kii parchhaaiyon men	tuu hai is dil kii gaharaaiyon men r baandhake tujhako baahon men	rakh luun aaj nigaahon men	rakh luun aaj nigaahon men	l to ye vaadaa karo	to ye vaadaa karo mujhako kabhii na bhulaanaa r mere pyaar kii aavaaz pe chalii aanaa	o chalii aanaa l main aa gaii huun	main aa gaii huun pyaar kii aavaaz pe	ye pyaar bharaa nagamaa	tum phir se gunagunaanaa r mere pyaar kii aavaaz pe chalii aanaa	o chalii aanaa 
aaj koii nahiin apanaa kise gam ye sunaaen,agnipariksha,1981,lata,salil choudhary,yogesh, aaj koii nahiin apanaa kise gam ye sunaaen tadaptadap kar yuun hii ghutghut kar dil karataa hai mar jaaen aaj koii nahiin apanaa kise gam ye sunaaen	sulagsulag kar din pighale din pighale	aansuon men bhiigiibhiigii raat dhale	aansuon men bhiigiibhiigii raat dhale	har pal bikharii tanahaaiyon men yaadon kii shamaa mere dil men jale tum hii batalaa do hamen ham kyaa jatan karen ye shamaa kaise bujhaaen aaj koii nahiin apanaa kise gam ye sunaaen	na hamasafar koii na kaaravaan na kaaravaan	dhuundhen kahaan tere qadamon ke nishaan	dhuundhen kahaan tere qadamon ke nishaan	jab se chhuutaa saath hamaaraa ban gaii saansen bojh yahaan bichhad gae jo tum kis liye maangen ham phir jiine kii duaaen	aaj koii nahiin apanaa kise gam ye sunaaen tadaptadap kar yuun hii ghutghut kar dil karataa hai mar jaaen aaj koii nahiin apanaa kise gam ye sunaaen 
saiyaan jaa jaa jaa re jaa,the loves of runa laila nonfilm,1987,runa laila,o p nayyar,madhuri joglekar,	aa saiyaan jaa jaa jaa re jaa jaa main naahiin boluun naa main ghunghataa kholuun saiyaan jaa jaa jaa re jaa	main dulhan terii naii navelii pyaar tere kii huun ek sahelii pahale mujhamen praan basaaye phir bhad aane ke ruup men aaye saiyaan kaisaa ye jaaduu kar diyaa saiyaan jaa jaa jaa re jaa	saiyaan re mohe kanganaa laa de apane pyaar kaa rang chadhaa de ang se ang laguun jab sajanaa khanakegaa mere pyaar kaa kanganaa hogii anokhii barakhaa saiyaan jaa jaa jaa re jaa 
hairaton ke silasile sozenihaa tak aa gaye,merajeghazal nonfilm,1983,asha,ghulam ali,ahmed nadeem qasmi,	hairaton ke silasile sozenihaa tak aa gaye ham to dil tak chaahate the tum to jaan tak aa gaye	zulf men kushbuu na thii yaa rang aariz men na thaa aap kisakii justajuu men gulasitaan tak aa gaye	kud tumhen chaakegarebaan kaa shauur aa jaayegaa tum wahaan tak aa to jaao ham jahaan tak aa gaye	unakii palakon pe sitaare apane honthon pe hansii qissaaegam kahate kahate ham yahaan tak aa gaye 
ik hasiinaa thii ik diivaanaa thaa,karz,1980,kishore,laxmikantpyarelal,anand bakshi,	ik hasiinaa thii ik diivaanaa thaa kyaa umar kyaa samaa kyaa zamaanaa thaa	ek din vo mile roz milane lage phir muhabbat huii bas qayaamat huii kho gaye tum kahaan sun ke ye daasataan log hairaan hain kyon kii anjaan hain ishq kii vo galii baat jisakii chalii us galii men meraa aanaa jaanaa thaa ik hasiinaa thii ik diivaanaa thaa	us hasiin ne kahaa suno jaanevafaa ye falaq ye zamiin tere bin kuchh nahiin tujhape maratii huun main pyaar karatii huun main baat kuchh aur thii vo nazar chor thii usake dil men chhupii chaahat aur garzii thii pyaar kaa to faqat ik bahaanaa thaa ik hasiinaa thii ik diivaanaa thaa	bevafaa yaar ne apane mahabuub se aisaa dhokhaa kiyaa	dhokhaa dhokhaa dhokhaa dhokhaa	aisaa dhokhaa kiyaa zahar usako diyaa	mar gayaa vo javaan ab suno daasataan janm le kar kahiin phir vo pahunchaa vahiin shaql anjaan kii aqal hairaan kii saamanaa jab huaa phir vahii sab huaa usakaa ye farz thaa usape ye qarz thaa farz ko qarz apanaa nibhaanaa thaa ik hasiinaa thii ik diivaanaa thaa	
gaye dinon kaa suraag lekar kidhar se aayaa kidhar gayaa wo,merajeghazal nonfilm,1983,ghulam ali asha ghulam ali,ghulam ali,nasir kazmi,	gaye dinon kaa suraag lekar kidhar se aayaa kidhar gayaa wo ajiib maanuus ajanabii thaa mujhe to hairaan kar gayaa wo	wo hijr kii raat kaa sitaaraa wo hamnafas hamsukan hamaaraa sadaa rahe usakaa naam pyaaraa sunaa hai kal raat mar gayaa wo	wo raat kaa benavaa musaafir wo teraa shaair wo teraa naasir terii galii tak to hamane dekhaa thaa phir na jaane kidhar gayaa wo	bas ek motii sii chhab dikhaakar bas ek miithii sii dhun sunaakar sitaaraaeshaam ban ke aayaa barangekaabesahar gayaa wo	kushii kii raat ho yaa gam kaa mausam nazar use dhuundhatii hai haradam wo buuegul thaa ki nagmaaejaan mere to dil men utar gayaa wo	na ab wo yaadon kaa chadhataa dariyaa na fursaton kii hai os barakhaa yuunhii zaraa sii kasak hai dil men jo zakm gaharaa thaa bhar gayaa wo	kuchh ab sambhalane lagii hai jaan bhii badal chalaa daureaasamaan bhii jo raat bhaarii thii tal gaii hai jo din kadaa thaa guzar gayaa wo	bas ek manzil hai bulhawas kii hazaar raste hain ahaledil ke yahii to hai farq mujhamen usamen guzar gayaa main thahar gayaa wo	shikastaapaa raah men khadaa huun gaye dinon ko bhuu rahaa huun jo qaafilaa meraa hamasafar thaa misaalegardesafar gayaa wo	meraa to kuun ho gayaa hai paanii sitamagaron kii palak na bhiigii jo naalaa utthaa thaa raat dil se na jaane kyuun beasar gayaa wo	wo mayakade ko jagaane waalaa wo raat kii niind udaane waalaa ye aaj kyaa usake jii men aaii ki shaam hote hii ghar gayaa wo	wo jisake shaane pe haath rakh kar safar kiyaa tuune manzilon kaa terii galii se na jaane kyuun aaj sar jhukaaye guzar gayaa wo 
ruudaademohabbat kyaa kahiye,merajeghazal nonfilm,1983,asha,ghulam ali,saghar siddiqui,	ruudaademohabbat kyaa kahiye kuchh yaad rahii kuchh bhuul gaye do din kii masarrat kyaa kahiye kuchh yaad rahii kuchh bhuul gaye	jab jaam diyaa thaa saaqii ne jab daur chalaa thaa mahafil men wo hosh ke saathii kyaa kahiye kuchh yaad rahii kuchh bhuul gaye	ehasaas ke mayakhaane men kahaan ab fiqronazar kii kandiilen aalaam kii shiddat kyaa kahiye kuchh yaad rahii kuchh bhuul gaye	ab apanii haqiiqat bhii saagar bewaqt kahaanii lagatii hai duniyaa kii haqiiqat kyaa kahiye kuchh yaad rahii kuchh bhuul gaye 
tere binaa main kuchh bhii nahiin,jaanejaan,1982,kishore asha,r d burman,gulshan bawra, tere binaa main kuchh bhii nahiin huun mere binaa tuu kuchh bhii nahiin	ho tere binaa main kuchh bhii nahiin huun mere binaa tuu kuchh bhii nahiin	ho tere binaa main kuchh bhii nahiin huun mere binaa tuu kuchh bhii nahiin	chalate chalate mil jaaye dhaaraa se jo dhaaraa milate milate vaise hii mil jaaye dil se dil yaaraa tere binaa	dil se badalaa apane dil men pyaar basaa	dil se badalaa apane dil men pyaar basaa	ho jaa kisiikaa tuu yaa phir apanaa koii banaa usakaa jiinaa bhii kyaa hai jiivan se jo haaraa	ho jaa kisiikaa tuu yaa phir apanaa koii banaa usakaa jiinaa bhii kyaa hai jiivan se jo haaraa	tere binaa	duniyaa ye duniyaa apanii nahiin hai ham to chale hain aur kahiin	hogii badii hasiin duniyaa apane liye nahiin	hogii badii hasiin duniyaa apane liye nahiin	ho diyaa jo duniyaa ne vo ham chhodake aaye kahiin apanaa haal to aisaa hai badalii men ho taaraa	ho diyaa jo duniyaa ne vo ham chhodake aaye kahiin apanaa haal to aisaa hai badalii men ho taaraa	duniyaa ye duniyaa apanii nahiin hai ham to chale hain aur kahiin	tere binaa	
allaahoakabar  tuu hii dil men tuu hii zubaan par,jaanbaaz,1986,mahesh gadwi raju,kalyanji anandji,faruk kaisar, allaah allaah allaah allaahoakabar	 allaah allaah allaah allaahoakabar	 allaah allaah allaah allaahoakabar	 allaah allaah allaah allaahoakabar	tuu hii dil men tuu hii zubaan par teraa karam din raat ham par	tuu hii dil men tuu hii zubaan par teraa karam din raat ham par	allaahoakabar	allaahoakabar	allaah allaah	pal men banaae pal men mitaae	pal men banaae pal men mitaae	pal men mitaae pal men banaae	pal men mitaae pal men banaae	bhed ye koii samajh na paae	bhed ye koii samajh na paae	tuu hai yahaan par tuu hai vahaan par	tuu hai yahaan par tuu hai vahaan par	tuu hai yahaan par allaahoakabar	pyaare muhammad mere nabiin hain salallaah ho vale hii vasallam	pyaare muhammad mere nabiin hain salallaah ho vale hii vasallam	chaahane vaale jinake sabhii hain	chaahane vaale jinake sabhii hain	koii nahiin hai aapase badhakar	koii nahiin hai aapase badhakar	allaahoakabar	shere kudaa kaa naam jo legaa teraa bigadaa kaam banegaa maang alii se haath uthaakar	shere kudaa kaa naam jo legaa teraa bigadaa kaam banegaa maang alii se haath uthaakar	yaa alii allaahoakabar	yaa alii allaahoakabar	allaahoakabar	tuu hii dil men	
na main dharmii,nonfilm,1980,hemant kumar,hemant kumar,kabir, na main dharmii	nahiin adharmii na main jaatii na kaamii ho na main kahataa na main sunataa na main sevak swaamii ho na main dharmii	na ham narak lok ke ujaatii na ham surag sidhaare ho	na ham narak lok ke ujaatii na ham surag sidhaare ho	sab hii karm hamaaraa kiyaa ham karaman kaiyaare ho na main dharmii	kayaamat ko koii dele abodh jo akad vo baithe ho	kayaamat ko koii dele abodh jo akad vo baithe ho	mat kabiir kaahuu ke jaapaii mat kaahuu ke lete ho na main dharmii	
raat bhar rahiyo jii subah chale jaiyo  kahaan rain guzaarii gharavaalii se na kahiyo,aurat teri yahi kahaani,1988,alka yagnik,anand milind,rajinder krishan, raat bhar rahiyo jii subah chale jaiyo kahaan rain guzaarii gharavaalii se na kahiyo	puuchhataachh kare to bahaanaa jad diijiyo sachchii jhuuthii koii kahaanii gadh diijiyo phir bhii na maane to baitho mele laiiyo raat bhar rahiyo jii	kunvaare ho kunvaare to dar kis baat kaa kaun legaa tumase hisaab biitii raat kaa apanii khushii se jab chaahe aiyo jaiyo raat bhar rahiyo jii	hain bade tedhe medhe ye kuunche ye galiyaan hai dhokhaa nazar kaa ye saarii rangareliyaan chamak damak se jii dhokhaa mat khaiyo raat bhar rahiyo jii	
dil hii dil men sulag ke bujhe ham,kashish nonfilm,1988,noorjehan asha,nazar hussain,zia jalandhari, dil hii dil men sulagake bujhe ham aur sahe gam duur hii duur tumase kaun sii aas bandhii thii tumase rahe ham duur hii duur	tumane hamako jab bhii dekhaa lab the yaa kaamosh yuun to aksar roye lekin chhup chhup kam kam duur hii duur	ek wo aan ki unakii zaraa sii baat gawaaraa kar naa sake ek ye haal ki yaad men unakii roe paiham duur hii duur	tarketalab par kush the ki aakhir kaam liyaa daanaaii se kisako kabar hai jalate rahe tum jalate rahe ham duur hii duur 
gazab kaa hai din socho zaraa,qayamat se qayamat tak,1988,alka yagnik udit narayan,anandmilind,majrooh, gazab kaa hai din socho zaraa	ye divaanaapan dekho zaraa	tum ho akele ham bhii akele	mazaa aa rahaa hai qasam se qasam se	dekh lo hamako kariib se	aaj ham mile hain nasiib se	ye pal phir kahaan	aur ye manjil phir kahaan gazab	aur ye manjil phir kahaan gazab	kyaa kahuun meraa jo haal hai	raat din tumhaaraa khayaal hai	phir bhii jaanejaan	main kahaan aur tum kahaan gazab	
zulm karane se buraa hai zulm sahan karanaa  bas pyaar rahegaa,hukoomat,1987,alka yagnik munna aziz kavita subramaniam,laxmikant pyarelal,verma malik, zulm karane se buraa hai zulm sahan karanaa dar ke jiine se achchhaa hai saamane ladake maranaa naa zulm naa zaalim kaa adhikaar rahegaa duniyaa men kuchh rahegaa to bas pyaar rahegaa	uthaa ke mil ke niind se tum sabako jagaa do is haath se us haath ko tum saath milaa do sachchaaii se tum jhuuth kii buniyaad hilaa do aur vaqt kii aavaaz se aavaaz milaa do janataa ke haath men hii ikhtiyaar rahegaa duniyaa men kuchh rahegaa	naa aadamii kaa aadamii gulaam rahegaa naa siinaa jorii aur naa intakaam rahegaa bure kaa naa aagaaz naa anjaam rahegaa jo baakii rahaa to kudaa kaa naam rahegaa kudaa kaa naam rahaa to sansaar rahegaa duniyaa men kuchh rahegaa	
mere hamaraaz kaisaa hai ye raaz,ghungroo ki awaaz,1981,kishore,r d burman,vijay anand, ho oa mere hamaraaz kaisaa hai ye raaz bulaatii hai aur kho jaatii hai tere ghungharuu kii aawaaz tere ghungharuu kii aawaaz	 ho oa mere hamaraaz kaisaa hai ye raaz bulaatii hai aur kho jaatii hai tere ghungharuu kii aawaaz tere ghungharuu kii aawaaz	sitaaron ne sajaayii thii dagar hawaaon ne jhulaayaa bhii magar	sitaaron ne sajaayii thii dagar hawaaon ne jhulaayaa bhii magar	jalaa daale jalaa daale pankh nasiibon ne rah gayii hasarateparawaaz tere ghungharuu kii aawaaz ho oa mere hamaraaz	andheron men chhupii hai kiran milan hai par ye kaisaa milan	andheron men chhupii hai kiran milan hai par ye kaisaa milan	adhuuraa hai adhuuraa hai giit jiivan kaa aur tuutaatuutaa saaz tere ghungharuu kii aawaaz ho oa mere hamaraaz	tere ghungharuu kii aawaaz
maahii naa jaaiiyo parades men  o my darling dont you cry,karma,1986,anuradha paudwal mohammed aziz,laxmikant pyarelal,anand bakshi, naa jaaiiyo	 naa jaaiiyo	 naa jaaiiyo	naa jaaiiyo paradesii maahii naa jaaiiyo o yahiin rah jaae yahiin is ghar ke andar o niramohii mast kalandar kaahe bhatake tuu des vides maahii naa jaaiiyo parades men chanave naa jaaiiyo parades men	kaise chhod ke jaauun main aisii beautiful place maahii naa jaaiiyo parades	bichhad gae jo chaand chakorii tuut gaii prem kii dorii mar gaii terii yaad men gorii aa koii degaa tujhe ye sandes maahii naa jaaiiyo parades	bechain naa jaaiiyo parades naa jaaiiyo parades mere dil ko lagaa ke thes	goriye o goriye aa gayaa main tere des chanave naa jaaiiyo parades sajanaa sajanaa sajanaa tuu meraa sajanaa maahii naa jaaiiyo parades	
hariyaalaa bannaa aayaa re,raziaa sultaan,1983,asha bhosle jagjit kuar chorus,khayyam,nida fazli,	hariyaalaa bannaa aayaa re hariyaalaa bannaa aayaa re chotii guundhe ghataa paanv chuume hinaa maang motii bharii maathe jhuumar sajaa bannii ke jo man bhaayaa re hariyaalaa bannaa aayaa re	mil gayiin raahaten jaag uthiin kismaten chhod kar aasmaan aa gaiin jannaten huuron ne shagan gayaa re hariyaalaa bannaa	devataaon ke man hain kushii se magan pii se milane chalii saj ke raziaa dulhan kushiyon ke chaman laayaa re hariyaalaa bannaa	yaa kudaa ye kushii ye masarrat rahe duulhaa dulhan kii jodii salaamat rahe rahatii duniyaa talak ye muhabbat rahe saare aalam men malikaa kii azamat rahe rahamat kaa samaan chhaayaa re hariyaalaa bannaa 
