Title,Film,Year,Singer,Composer,Lyricist,Lyrics
saarii saarii raat terii yaad sataaye,aji bas shukriyaa,1958,lata,roshan,farouk qaiser, saarii saarii raat terii yaad sataaye2	priit jagaaye hamen niind naa aaye re	niind naa aaye	saarii saarii raat terii yaad sataaye	ik to balam terii yaad jalaaye	duuje chandaa aag lagaaye2	aag lagaaye terii priit jagaaye re	niind naa aaye	saarii saarii raat terii yaad sataaye	terii lagan banii rog saanvariyaa	kaise biite baalii umariyaa	baalii umar morii badaa tadapaaye re2	niind naa aaye	saarii saarii raat terii yaad sataaye	priit lagaa ke hue tum to paraaye	pyaas jiyaa ki kaun bujhaaye2	kaun bujhaaye koii ye samajhaaye re	niind naa aaye	saarii saarii raat terii yaad sataaye 
aayii bahaar muskuraayii bahaar,roopkumari,1956,geeta,s n tripathi,b d mishra, aayii bahaar muskuraayii bahaar aayii bahaar muskuraayii bahaar pyaar ke devata aa karen milake pyaar aayii bahaar muskuraayii bahaar	o ho priit kyaa hai tujhe main sikhaauun tere sapanon kii mahafil sajaauun mastiyon kii bahaar luut le ek baar pyaar ke devata aa karen milake pyaar	o ho prem kaa diip tuu bhii jalaa le suune man kaa andheraa mitaa le chhed de man ke taar sun le meri pukaar pyaar ke devata aa karen milake pyaar	
rote hain nainaa gam ke maare,ambar,1952,shamshad rafi chorus,ghulam mohemmad,shakeel,	ko	chhuum chakaare	chhuum chakaare alar yaamaa	chhuum chakaare alar yaamaa	chhuum chakaare alar yaamaa	chhuum chakaare alar yaamaa	chhuum chakaare alar yaamaa	chhuum chakaare alar yaamaa	sha	ho ko	ho sha	rote hain nainaa gam ke maare	dekh rahii huun din men taare ko	chhuum chakaare alar yaamaa chhuum chakaare	chhuum chakaare alar yaamaa chhuum chakaare	sha	chhuum chakaare	chhuum chakaare	sha	bagiyan se pinjade men aaii main panchhii majabuur ko	panchhii majabuur	panchhii majabuur	sha	man baalam ke paas hai meraa tan baalam se duur ko	tan baalam se duur sha	o aa jaa tuu aa jaa priitam pyaare	jod de aa kar tuute sahaare	ko	chhuum chakaare alar yaamaa chhuum chakaare	chhuum chakaare alar yaamaa chhuum chakaare	sha	chhuum chakaare	rote hain nainaa gam ke maare	dekh rahii huun din men taare ko	chhuum chakaare alar yaamaa chhuum chakaare	chhuum chakaare alar yaamaa chhuum chakaare	sha	chhuum chakaare	ra	ko	alar yaamaa chhuum chakaare	alar yaamaa chhuum chakaare	ra	ko	rang laaii hai bahaar rang laaii hai	rang laaii hai bahaar rang laaii hai	piyaa ko sang laaii hai 2	piyaa ko sang laaii hai 2	alar yaamaa chhuum chakaare	alar yaamaa chhuum chakaare	sha	main to mil	bhairavii uthaa laaye ai dil waale	kabhii tuut gayaa jaal bolo chhuum chakaare ko	ho chhuum chakaare	ra	main ban ke bhuuchaal karuun sabako nidhaal	mere saamane jo aaye bhalaa kisakii majaal	bolo chhuum chakaare ko	bolo chhuum chakaare ra	main bhii puure gyaarah saal rahaa jaa ke nainiitaal	main jo laafaa ek jamaauun uden khopadii ke baal	bolo chhuum chakaare ko	bolo chhuum chakaare ra	alar yaamaa ko	chhuum chakaare	ko	rang laaii hai bahaar rang laaii hai	rang laaii hai bahaar rang laaii hai	piyaa ko sang laaii hai 2	piyaa ko sang laaii hai 2	sha	chalii aaj wo pawan jiyaa gayaa dukh bhuul ra	lagii dil men jo aag banii aaj wahii phuul	ko	alar yaamaa chhuum chakaare	alar yaamaa chhuum chakaare	alar yaamaa chhuum chakaare	alar yaamaa chhuum chakaare	
ek din laahor kii thandii sadak  tabiiyat saaf ho gayii,sagaai,1951,shamshad rafi chitalkar chorus,c ramchandra,rajinder krishan,	chi	ek din laahor kii thandii sadak par shaam ko	jaa rahe the saaikal par ham zaruurii kaam ko ra	ajii saamane se aa rahii thiin bulabulon kii toliyaan	rok kar saaikal lage ham sunane miithii boliyaan	uth terii ra	bigad gaii banatebanate baat chi	huii wo juuton kii barasaat	tabiiyat saaf ho gayii saaf ko	tabiiyat saaf ho gayii saaf ho gayii saaf ho gayii saaf	tabiiyat saaf ho gayii saaf ho gayii saaf	bigad gaii banatebanate baat	huii wo juuton kii barasaat	tabiiyat saaf ho gayii saaf	gii	chale the karane kaarobaar	sadak par kar baithe kyon pyaar ra	ho gayaa pal bhar men ye haal ko	ke ud gaye sar ke saare baal	ke ud gaye sar ke saare baal	tabiiyat saaf ho gayii saaf	tabiiyat saaf ho gayii saaf ho gayii saaf ho gayii saaf	tabiiyat saaf ho gayii saaf ho gayii saaf	bigad gaii banatebanate baat	huii wo juuton kii barasaat	tabiiyat saaf ho gayii saaf	chi	milaa ye ulafat kaa iinaam	milaa ye ulafat kaa iinaam	ra	ho gaye gharghar men badanaam	ho gaye gharghar men badanaam	gii	gaye the ban ke ye gulafaam	vaapis aaye ghutanaa thaam	ye vaapis aaye ghutanaa thaam ko	tabiiyat saaf ho gayii saaf	tabiiyat saaf ho gayii saaf ho gayii saaf ho gayii saaf	tabiiyat saaf ho gayii saaf ho gayii saaf	bigad gaii banatebanate baat	huii wo juuton kii barasaat	tabiiyat saaf ho gayii saaf	gii	kahuun main ek pate kii baat	kahuun main ek pate kii baat	ye zaalim dil hai badaa badazaat	ye zaalim dil hai badaa badazaat	chi	isii dil kii thii karatuut ko	isii ne padavaaye hain juut	isii ne padavaaye hain juut	tabiiyat saaf ho gayii saaf	tabiiyat saaf ho gayii saaf ho gayii saaf ho gayii saaf	tabiiyat saaf ho gayii saaf ho gayii saaf	bigad gaii banatebanate baat	huii wo juuton kii barasaat	tabiiyat saaf ho gayii saaf 
kuven men kuud ke mar jaanaa,parivaar,1956,kishor,salil chaudhary,shailendra,	kuven men	kuven men	kuud ke mar jaanaa yaar tum shaadii mat karanaa	kuud ke mar jaanaa yaar tum shaadii mat karanaa	mat karanaa	mat karanaa	mat karanaa	kuven men kuud ke	dekhii dillii kii ek ladakii jisako dekh tabiiyat phadakii mukh se aah nikal gaii thandii andarandar aag sii bhadakii usakaa naam gharaanaa puuchhaa usakaa thaurthikaanaa puuchhaa apane dil kii umange lekar pahunchaa main usake bangale par	dekhii dillii kii ek ladakii jisako dekh tabiiyat phadakii mukh se aah nikal gaii thandii andarandar aag sii bhadakii usakaa naam gharaanaa puuchhaa usakaa thaurthikaanaa puuchhaa apane dil kii umange lekar pahunchaa main usake bangale par	jaate hii jhuk ke salaam bajaayaa daddy ko dil kaa bayaan sunaayaa bholebhaale daddy bole haan haan jii	jaate hii jhuk ke salaam bajaayaa daddy ko dil kaa bayaan sunaayaa bholebhaale daddy bole haan haan jii	haan haan jii	achchhaa kyaal hai aapakaa diijie mujhe pataa apane baap kaa aapake baap ko chitthii ke zarie bataa duungaa jii achchhaa kyaal hai aapakaa	chaay pilaauun ke thandaa mangaauun oy hoy oy hoy chaay pilaauun ke thandaa mangaauun ke muragii ke ande kii bhurajii banaauun chaay pilaauun ke thandaa mangaauun ke ande khilaaun ke bhurajii banaauun	hans kar jab vo ladakii bolii mere dil pe chal gaii golii mere man ke bataashe tuute aakhir maan gae prabhu ruuthe terii jayjay ho karataar	hans kar jab vo ladakii bolii mere dil pe chal gaii golii mere man ke bataashe tuute aakhir maan gae prabhu ruuthe terii jayjay ho karataar	hans kar jab vo ladakii bolii mere dil pe chal gaii golii mere man ke bataashe tuute aakhir maan gae prabhu ruuthe terii jayjay ho karataar	ho terii jayjay ho karataar ho	ho terii jayjay ho karataar ho	ho terii jayjay ho karataar ho	terii jayjay ho karataar are baap re itane men aa gayaa usakaa bhaaii zaalim nikalaa badaa hii kasaaii kahane lagaa munh aur masuur kii daal ve	nikal jaa	nikal jaa	yahaan se chandaal ke bachche	usakaa bhaaii thaa baaksar bhaarii	usakaa bhaaii thaa baaksar bhaarii	usane kii hamale kii taiyaarii main to dum ko dabaakar bhaagaa raste men bolaa man kaa kaagaa kyaa kyaa	kuven men	kuven men	kuud ke mar jaanaa	
maut kabhii bhii  raat bhar kaa hai mehamaan andheraa,sone ki chidiyaa,1958,rafi rafi asha,o p nayyar,sahir,	maut kabhii bhii mil sakatii hai lekin jiivan kal na milegaa marane vaale soch samajh le phir tujhako ye pal na milegaa	raat bhar kaa hai mehamaan andheraa kisake roke rukaa hai saveraa	raat bhar kaa hai mehamaan andheraa kisake roke rukaa hai saveraa	raat jitanii bhii sangiin hogii subah utanii hii rangiin hogii gam na kar gar hai baadal ghaneraa kisake roke rukaa hai	lab pe shikavaa na laa ashq pii le jis tarah bhii ho kuchh der jii le ab ukhadane ko hai gam kaa deraa kisake roke rukaa hai	yuun hii duniyaa men aa kar na jaanaa sirf aansuu bahaakar na jaanaa musuraahat pe bhii haq hai teraa kisake roke rukaa hai	aa koii mil ke tadabiir sochen sukh ke sapanon kii taabiir sochen	aa koii mil ke tadabiir sochen sukh ke sapanon kii taabiir sochen	jo teraa hai vahii gam hai meraa kisake roke rukaa hai	
pii ke ghar aaj pyaari dulhaniyaa chalii,mother india,1957,shamshad,naushad,shakeel, pii ke ghar aaj pyaarii dulhaniyaa chalii roen maataa pitaa unakii duniyaa chalii	bhaiyaa bahanaa ke dil ko lagii thes re merii qismat men jaataa thaa parades re chhod kar apane baabul kaa aangan chalii pii ke ghar aaj pyaarii dulhaniyaa chalii	bhaiyaa baabaa ne sukh mohe saare die more gaune men chaand aur sitaare die saath le kar main saaraa gaganadii chalii pii ke ghar aaj pyaarii dulhaniyaa chalii	koii gun dhang na mujh men koii baat hai morii chuudiyon kii laaj ab tore haath hai tore sang main jiivan bhar ko sajanaa chalii pii ke ghar aaj pyaarii dulhaniyaa chalii
ajiib daastaan hai ye kahaan shuruu kahaan khatam,dil apana aur preet parayee,1959,lata,shankarjaikishan,shailendra, ajiib daastaan hai ye kahaan shuruu kahaan khatam ye manzilen hai kaun sii na vo samajh sake na ham ajiib daastaan	ye roshanii ke saath kyon	dhuaan uthaa chiraag se	dhuaan uthaa chiraag se	ye kvaab dekhatii huun main ke jag padii huun kvaab se ajiib daastaan	kisiikaa pyaar leke tum	nayaa jahaan basaaoge	nayaa jahaan basaaoge	ye shaam jab bhii aaegii tum hamako yaad aaoge ajiib daastaan	mubaaraken tumhen ke tum	kisiike nuur ho gae	kisiike nuur ho gae	kisiike itane paas ho ke sabase duur ho gae ajiib daastaan
tum jo mile aarazuu ko dil kii raah mil gayii,lal kunwar,1952,suraiyya,s d burman,sahir,	tum jo mile tum jo mile aarazuu ko dill kii raah mil gayii ek aas mil gayii re ik salaah mil gayii tum jo mile	bholiibhaalii dhadakanon kaa aaj dhang aur hai zindagii vahii hai zindagii kaa rang aur hai aaj dhang aur hai ang ang jhuum uthaa jab nigaah mil gayii tum jo mile	aaj merii chuudiyon ke saaz gungunaa uthe jaane kitane kvaab ek saath muskuraa uthe aaj muskuraa uthe bachapan se jis kii chaah thii vo chaah mil gayii tum jo mile	
merii biinaa ke sur saat re,saloni,1952,lata,basant prakash,arjun dev ashq,	merii biinaa ke sur saat re merii biinaa ke sur saat re sur saat re man bhaat re merii biinaa ke sur saat re merii biinaa ke sur saat	pahale sur men lii angadaaii bas gayaa man men harajaaii duuje sur baaje shahanaaii duuje sur baaje shahanaaii mil gayii man ko maat re merii biinaa ke sur saat re merii biinaa ke sur saat	tiije sur men dil kii dhadakan kaanp gayaa bholii kaa tan man chauthe sur men baithaa dekho chauthe sur men baithaa dekho koii lagaaye ghaat re merii biinaa ke sur saat re merii biinaa ke sur saat	koii khadaa ye soch rahaa hai koii khadaa ye soch rahaa hai baaqii suron men kyaa rakhaa hai soch sako to itanaa jaano soch sako to itanaa jaano badalenge din raat re merii biinaa ke sur saat re merii biinaa ke sur saat	
piichhe piichhe aa kar chhuu lo hamen paa kar,house no 44,1955,lata hemant,s d burman,sahir,	la piichhe piichhe aa kar chhuu lo hamen paa kar chhup chhup jaanaa ho la piichhe piichhe aa kar chhuu lo hamen paa kar chhup chhup jaanaa ho he o ho la o ho he aa haa la aa piichhe piichhe aa kar	la dekho na baabuujii daayen baayen he oho ho la paanv kahiin ulajh na jaaen he aa haa haa la chaahat ke raste men pher bade hain	giroge fisal ke chaalnaa sambhal ke	chhup chhup jaanaa he o ho la o ho he aa haa la aa piichhe piichhe aa kar	la chorii chorii aake morii sainyaa he o ho ho la	aur thaamo morii bainyaa he uunh uunh uun la jaao jii tum se diler bade hain	aaye jo akad ke maaruungii pakad ke	chhup chhup jaanaa he o ho la o ho he aa haa la aa piichhe piichhe aa kar	la jhalak dikhaake tarasaaun he o ho ho la par kabhii pakadii na jaauun he aa haa haa la tum jaise mittii ke sher bade hain	hansake machal ke haathon se nikal ke	chhup chhup jaanaa he o ho la o ho he aa haa la aa piichhe piichhe aa kar	
kushii ke phuul lie aa gae bahaar ke din,jalpari,1952,shamshad,gobind ram,,	kushii ke phuul lie aa gae bahaar ke din yahii bahaar ke din ab banenge pyaar ke din	o raajaa aaj machaa le dhuum main bhii jhuumuun tuu bhii jhuum kal kii kabar kisako maaluum chham chham	o raajaa singaar sajaae rut kii raanii aaii hans le gaale mauj banaa le raat suhaanii aa gaii duniyaa men machaa de dhuum	tuu bhanvaraa ban ke ghuum aur ek phuul par jhuum chham chham	o diivaane kisii kaa ho jaa zulfon kii chhaayaa men so jaa jaamemuhabbat pii kar jhuum kal kii chham chham chham 
pyaar kii nishaaniyaan sunaayen ye kahaaniyaan,jailor,1958,asha,madan mohan,rajinder krishan, pyaar kii nishaaniyaan sunaayen ye kahaaniyaan tuu pyaar kar ye zindagii hai pyaar ke liye pyaar kii nishaaniyaan	wo dil hii kyaa jise kisii kii aarazuu na ho wo aankh kyaa jise kisii ki justajuu na ho aarazuu na ho justajoo na ho to dil bane wo phuul jisamen	rangobuu na ho pyaar kii kahaaniyaan	ye pyaar do dilon kii dhadakanon kaa naam hai hai jis men chaahaton kaa rang ye wo jaam hai ye jaam pii bhii le diiwaanagii bhii le is jaam hii men zindagii kii subaha shaam hai pyaar kii kahaaniyaan	safar kaa kyaa mazaa jo koii hamasafar na ho tujhako kisii kii terii kisii ko khabar na ho kisii ko saath le kisii kaa saath de jiinaa hai kyaa zaruurii muhabbat agar na ho pyaar kii nishaaniyaan
kisii naragisii nazar ko dil denge ham,main nashe mein hoon,1959,mukesh,shankarjaikishan,hasrat,	kisii naragisii nazar ko dil denge ham kaalii zulfon ke saae men dam lenge ham ai hasiin tere har sitam sahenge ham aa bhii jaa ki terii raah men khade hain ham kisii naragisii nazar	jab nazar milaaegii shok dilarubaa binaa pie hii chhaaegaa ham pe nashaa hans ke gul khilaaegii usakii har ek adaa ham kahenge jaaneman tujhape ham fidaa kisii naragisii nazar	ham zaruur paaenge ek naii bahaar kam nahiin jahaan men husn vaale hain hazaar kar rahe hain aaj ham jisakaa intazaar khud chalii aaegii vo ho ke beqaraar kisii naragisii nazar	us parii ke saath kahiin duur jaaenge dhadakanon kii lay pe ham giit gaaenge jalane vaale dekh ke jal hii jaaenge ham nahiin kisii se kam ye dikhaaenge kisii naragisii nazar	
sab kuchh siikhaa hamane naa siikhii hoshiyaarii,anaadi,1959,mukesh,shankarjaikishan,shailendra, sab kuchh siikhaa hamane naa siikhii hoshiyaarii sach hai duniyaavaalon ki ham hain anaadii	duniyaa ne kitanaa samajhaayaa kaun hai apanaa kaun paraayaa phir bhii dil kii chot chhupaa kar hamane aapakaa dil bahalaayaa khud pe mar mitane kii ye zid thii hamaarii	duniyaa ne kitanaa samajhaayaa kaun hai apanaa kaun paraayaa phir bhii dil kii chot chhupaa kar hamane aapakaa dil bahalaayaa khud pe mar mitane kii ye zid thii hamaarii	sach hai duniyaavaalon ki ham hain anaadii	asalii nakalii chehare dekhe dil pe sau sau pahare dekhe mere dukhate dil se puuchho kyaa kyaa khvaab sunahare dekhe tuutaa jis taare pe nazar thii hamaarii	asalii nakalii chehare dekhe dil pe sau sau pahare dekhe mere dukhate dil se puuchho kyaa kyaa khvaab sunahare dekhe tuutaa jis taare pe nazar thii hamaarii	sach hai duniyaavaalon ki ham hain anaadii	dil kaa chaman ujadate dekhaa pyaara kaa ranga utarate dekhaa hamane har jiine vaale ko dhan daulat pe marate dekhaa dil pe marane vaale marenge bhikhaarii	dil kaa chaman ujadate dekhaa pyaara kaa ranga utarate dekhaa hamane har jiine vaale ko dhan daulat pe marate dekhaa dil pe marane vaale marenge bhikhaarii	sach hai duniyaavaalon ki ham hain anaadii
bhuul jaa sapane suhaane  kaise tujhako bhulaauun,raajdhaani,1956,lata talat,hansraj behl,qamar jalalabadi,	ta	bhuul jaa sapane suhaane bhuul jaa	bhuul jaa sapane suhaane bhuul jaa	la	kaise tujhako bhulaauun	saajanaa	saajanaa	saajanaa	main tumase duur dil gam se chuur	mere dil koo sajan samajhaa jaa	kaise tujhako bhulaauun	la	ek tuufaan idhar ek tuufaan udhar	phir bhii mil ke rahegii nazar se nazar	phir bhii mil ke rahegii nazar se nazar	aaj mil ke rahegii nazar	kaise tujhako bhulaauun	ta	mujhe terii qasam nahiin marane kaa gam	gam ye hai bichhad jaaenge tumase ham	o bichhad jaaenge tumase ham	bhuul jaa sapane suhaane	la	aaii laharon kaa siinaa sanam chiir ke	aaii laharon kaa siinaa sanam chiir ke	jiitanaa hai tujhe aaj taqadiir se	jiitanaa hai tujhe aaj taqadiir se	aaj taqadiir se o sanam	kaise tujhako bhulaauun	
har shaam shaamegam hai,meraa salaam,1957,talat,hafiz khan,shevan rizvi,	har shaam shaamegam hai har raat hai andherii apanaa nahiin hai koii kyaa zindagii hai merii	gam sahate sahate gam kii tasaviir ban gayaa huun	gam sahate sahate gam kii tasaviir ban gayaa huun	jaa ai bahaareduniyaa haalat na puuchh merii kyaa zindagii hai merii har shaam shaamegam hai	saamaanezindagii men kuchh bhii nahiin bachaa hai	saamaanezindagii men kuchh bhii nahiin bachaa hai	ek dard rah gayaa hai aur ek yaad terii kyaa zindagii hai merii har shaam shaamegam hai	khushiyon kaa ek din bhii aayaa na zindagii men	khushiyon kaa ek din bhii aayaa na zindagii men	pachhataa rahaa huun main to duniyaa men aa ke terii kyaa zindagii hai merii har shaam shaamegam hai	
qadam qadam pe bahaaren lutaataa,madam xyz,1959,lata rafi,chitragupt,prem dhawan,	la qadam qadam pe bahaaren lutaataa ye kaun aayaa hai aanchal udaataa ra terii nazar kaa milaa jo ishaaraa to aa gayaa koii daaman bachaataa	ra nazar men shokii labon pe mastii tumhiin bataao ye kaisii adaa hai la zaraa sanbhalake milaao aankhen ke phir na kahanaa hamaarii kataa hai ra merii kataaon pe yuun muskuraataa ye kaun aayaa hai aanchal udaataa la terii nazar kaa milaa jo ishaaraa	la ye kasiii halachal uthii hai dil men i ke chalte chalte qadam dagamagaae ra naii naii hai abhii mohabaat na jaane aage ye kyaa gul khilaae la terii mohabbat ne jab hii pukaaraa to aa gayaa koii daaman bachaataa ra qadam qadam pe bahaaren lutaataa	
verse tang aa chuke hain qashmaqashezindagii se ham,pyaasa,1957,rafi male voice,s d burman,sahir,	tang aa chuke hain qashmaqashezindagii se ham	tang aa chuke hain qashmaqashezindagii se ham	thukaraa na den jahaan ko kahiin bedilii se ham	kushii ke mauqe par kyaa bedilii kaa raag chhedaa huaa hai	koii kushii kaa giit sunaaiye	ham gamzadaa hain laayen kahaan se kushii ke giit	ham gamzadaa hain laayen kahaan se kushii ke giit	denge wo hii jo paayenge is zindagii se ham	denge wo hii jo paayenge is zindagii se ham	ubharenge ek baar abhii dil ke walawale	ubharenge ek baar abhii dil ke walawale	maanaa ke dab gaye hain gamezindagii se ham	maanaa ke dab gaye hain gamezindagii se ham	lo aaj hamane tod diyaa	lo aaj hamane tod diyaa	rishtaaeummiid	rishtaaeummiid	lo ab kabhii gilaa na karenge kisii se ham	lo ab kabhii gilaa na karenge kisii se ham	
ritu aae ritu jaae sakhii rii,hamdard,1953,lata mangeshkar manna de,anil biswas,prem dhawan, ritu aae ritu jaae sakhii rii man ke miit na aae jeth mahiinaa jiyaa ghabaraae pal pal suuraj aag lagaae duuje birahaa agan lagaae karuun main kaun upaay ritu aae ritu jaae sakhii rii	barakhaa ritu bairii hamaar jaise saas nanadiyaa pii darasan ko jiyaraa tarase ankhiyan se nit saavan barase rovat hai kajaraa nainan kaa bindiyaa more	barakhaa ritu bairii hamaar	pii bin suunaa jii patajhad jaisaa jiivan meraa man bin tan jyuun jal bin nadiyaa jyon main suunii binaa saanvariyaa auron kii to rain andherii par hai meraa din bhii andheraa pii bin suunaa jii	aaii madhur ritu basant bahaar rii phuul phuul par bhramar guunjat sakhii aae nahiin bhanvar hamaar rii aaii madhur ritu basant bahaar rii kab lag nainan dvaar sajaauun diip jalaauun diip bujhaauun kab lag karuun singaar re aaii madhur ritu basant bahaar rii aaii madhur ritu basant bahaar rii bahaar rii bahaar rii
